4564,"(0,0)",-45,-69,-59,-61,-65,-69,-73,-73,-67,-77,-57,-83,-77,-81,-81,-71,-67,-85,-79,-81,-83,-77,-81,-85,-87,-79,-83
4565,"(0,0)",-43,-69,-61,-61,-65,-79,-71,-75,-67,-77,-57,-83,-75,-77,-81,-71,-71,-83,-77,-83,-83,-77,-81,-85,-85,-79,-83
4566,"(0,0)",-45,-71,-59,-63,-67,-79,-71,-73,-67,-75,-57,-83,-75,-79,-81,-71,-71,-85,-77,-83,-83,-77,-81,-85,-85,-75,-83
4567,"(0,0)",-45,-69,-59,-63,-65,-87,-71,-77,-67,-79,-57,-83,-75,-79,-79,-69,-71,-85,-77,-79,-81,-77,-75,-83,-85,-75,-83
4568,"(0,0)",-45,-69,-59,-63,-67,-79,-71,-73,-67,-77,-59,-83,-75,-79,-79,-69,-69,-87,-77,-85,-81,-77,-75,-83,-85,-75,-83
4569,"(0,0)",-47,-69,-59,-63,-67,-79,-71,-73,-67,-73,-59,-83,-77,-81,-79,-69,-67,-87,-77,-87,-79,-77,-75,-83,-85,-75,-83
4570,"(0,0)",-45,-69,-59,-65,-65,-75,-71,-77,-67,-73,-57,-83,-75,-79,-81,-73,-69,-87,-77,-87,-79,-77,-81,-85,-85,-75,-83
4571,"(0,0)",-41,-69,-59,-63,-65,-79,-71,-75,-65,-87,-57,-85,-75,-79,-81,-69,-69,-87,-77,-85,-79,-77,-71,-83,-87,-79,-83
4572,"(0,0)",-41,-69,-59,-63,-65,-79,-73,-73,-67,-87,-57,-83,-75,-79,-81,-69,-69,-83,-77,-71,-79,-77,-71,-73,-87,-79,-83
4573,"(0,0)",-41,-67,-59,-63,-71,-77,-73,-77,-67,-77,-57,-83,-75,-79,-81,-71,-69,-83,-79,-85,-79,-77,-71,-73,-85,-79,-83
4574,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-77,-67,-79,-57,-83,-77,-77,-79,-71,-69,-87,-77,-85,-81,-77,-79,-83,-85,-79,-83
4575,"(0,0)",-45,-65,-59,-63,-65,-79,-73,-77,-67,-79,-55,-85,-77,-79,-81,-75,-69,-87,-79,-87,-81,-77,-75,-83,-85,-79,-83
4576,"(0,0)",-45,-67,-59,-63,-65,-79,-73,-77,-67,-79,-59,-85,-73,-75,-79,-67,-67,-85,-79,-77,-81,-77,-75,-83,-85,-79,-83
4577,"(0,0)",-47,-69,-59,-61,-65,-79,-69,-73,-67,-77,-57,-85,-75,-81,-77,-67,-69,-83,-79,-79,-81,-77,-81,-83,-89,-79,-83
4578,"(0,0)",-45,-69,-59,-65,-65,-81,-71,-77,-69,-79,-57,-85,-77,-79,-81,-71,-71,-83,-79,-77,-81,-77,-69,-83,-89,-79,-83
4579,"(0,0)",-47,-67,-59,-63,-65,-79,-71,-79,-67,-77,-59,-83,-73,-75,-81,-71,-71,-85,-79,-85,-81,-77,-69,-83,-85,-81,-83
4580,"(0,0)",-45,-71,-59,-63,-65,-81,-73,-71,-67,-77,-57,-83,-75,-79,-81,-71,-73,-85,-77,-79,-81,-77,-79,-83,-87,-81,-83
4581,"(0,0)",-41,-67,-59,-63,-67,-79,-73,-73,-69,-79,-57,-83,-75,-77,-79,-71,-69,-83,-79,-79,-81,-77,-79,-83,-85,-79,-79
4582,"(0,0)",-45,-67,-61,-65,-65,-79,-73,-75,-65,-79,-57,-83,-77,-77,-81,-71,-71,-83,-79,-79,-81,-77,-75,-83,-85,-79,-83
4583,"(0,0)",-41,-69,-61,-63,-67,-75,-71,-71,-67,-79,-57,-83,-75,-77,-81,-71,-71,-83,-79,-79,-81,-77,-75,-83,-87,-81,-83
4584,"(0,0)",-41,-69,-59,-63,-65,-71,-73,-77,-67,-79,-59,-83,-73,-77,-79,-71,-71,-83,-79,-69,-81,-77,-75,-83,-83,-81,-83
4585,"(0,0)",-41,-69,-59,-63,-67,-77,-73,-77,-67,-79,-59,-83,-75,-77,-79,-71,-79,-83,-79,-79,-81,-77,-79,-83,-85,-81,-83
4586,"(0,0)",-41,-69,-59,-63,-65,-81,-73,-73,-67,-79,-59,-85,-75,-79,-81,-71,-71,-83,-73,-83,-81,-77,-81,-87,-87,-79,-83
4587,"(0,0)",-45,-69,-59,-63,-67,-79,-71,-75,-67,-79,-57,-85,-75,-79,-81,-75,-69,-83,-73,-77,-81,-77,-81,-87,-87,-79,-81
4588,"(0,0)",-45,-69,-59,-63,-67,-79,-71,-75,-67,-79,-59,-85,-75,-79,-79,-75,-69,-83,-73,-85,-81,-77,-79,-87,-87,-79,-83
4589,"(0,0)",-41,-69,-59,-63,-65,-79,-69,-73,-67,-79,-57,-85,-75,-79,-79,-75,-69,-85,-77,-85,-81,-77,-79,-71,-87,-79,-83
4590,"(0,0)",-39,-67,-59,-63,-65,-79,-71,-73,-67,-79,-57,-85,-75,-77,-81,-75,-69,-85,-79,-85,-81,-77,-81,-83,-87,-81,-85
4591,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-73,-67,-71,-57,-85,-77,-77,-81,-75,-69,-85,-77,-83,-81,-77,-75,-85,-85,-81,-85
4592,"(0,0)",-41,-69,-59,-63,-63,-79,-63,-73,-67,-77,-57,-85,-77,-77,-81,-75,-67,-85,-79,-79,-81,-75,-75,-85,-89,-79,-85
4593,"(0,0)",-45,-71,-59,-61,-65,-79,-73,-73,-67,-79,-59,-85,-77,-79,-81,-75,-77,-85,-79,-85,-81,-75,-75,-83,-89,-79,-81
4594,"(0,0)",-47,-67,-59,-65,-63,-79,-73,-73,-67,-79,-59,-85,-77,-79,-81,-75,-77,-85,-79,-79,-79,-75,-75,-83,-89,-79,-83
4595,"(0,0)",-61,-69,-59,-63,-65,-81,-71,-75,-67,-79,-59,-85,-73,-77,-81,-67,-69,-83,-79,-87,-81,-77,-75,-83,-87,-79,-83
4596,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-75,-67,-79,-57,-83,-75,-79,-83,-67,-69,-85,-79,-81,-81,-77,-79,-81,-87,-79,-83
4597,"(0,0)",-41,-67,-59,-63,-65,-79,-71,-73,-67,-79,-59,-83,-75,-79,-79,-67,-71,-83,-79,-83,-81,-77,-79,-81,-87,-79,-83
4598,"(0,0)",-45,-69,-59,-63,-67,-79,-73,-75,-67,-79,-59,-83,-75,-79,-81,-73,-65,-83,-77,-83,-81,-77,-81,-81,-87,-81,-79
4599,"(0,0)",-47,-69,-59,-63,-65,-79,-73,-75,-67,-79,-57,-83,-75,-79,-81,-73,-67,-83,-79,-79,-81,-77,-81,-81,-87,-79,-79
4600,"(0,0)",-45,-67,-59,-63,-65,-79,-75,-71,-67,-77,-57,-83,-75,-79,-81,-75,-71,-87,-79,-79,-81,-77,-75,-81,-87,-79,-79
4601,"(0,0)",-41,-69,-59,-65,-63,-81,-71,-75,-67,-77,-57,-83,-75,-77,-81,-75,-69,-85,-79,-83,-81,-77,-81,-83,-87,-79,-83
4602,"(0,0)",-43,-69,-59,-63,-65,-75,-71,-75,-69,-77,-85,-83,-75,-77,-81,-75,-69,-85,-79,-87,-81,-77,-75,-83,-87,-79,-81
4603,"(0,0)",-39,-69,-59,-63,-81,-75,-71,-75,-67,-79,-57,-83,-75,-79,-81,-71,-69,-85,-79,-71,-81,-77,-75,-85,-85,-79,-81
4604,"(0,0)",-45,-69,-59,-63,-65,-75,-73,-73,-67,-79,-57,-83,-73,-79,-81,-67,-69,-85,-79,-81,-81,-77,-75,-87,-85,-79,-81
4605,"(0,0)",-39,-71,-59,-63,-71,-79,-73,-75,-67,-79,-57,-83,-75,-79,-75,-67,-69,-87,-77,-81,-81,-77,-75,-87,-87,-79,-81
4606,"(0,0)",-39,-69,-59,-63,-67,-79,-73,-75,-67,-77,-57,-83,-73,-79,-75,-71,-67,-71,-79,-81,-81,-77,-75,-85,-87,-79,-83
4607,"(0,0)",-41,-71,-59,-63,-65,-79,-71,-77,-67,-79,-59,-83,-75,-81,-77,-71,-69,-83,-79,-79,-81,-77,-75,-85,-87,-79,-83
4608,"(0,0)",-45,-69,-59,-63,-67,-79,-73,-73,-67,-79,-57,-85,-73,-77,-79,-71,-71,-85,-79,-79,-79,-77,-75,-87,-87,-79,-83
4609,"(0,0)",-41,-71,-59,-65,-65,-71,-73,-77,-67,-79,-57,-85,-73,-79,-79,-71,-79,-71,-77,-71,-79,-77,-75,-87,-87,-81,-81
4610,"(0,0)",-47,-69,-59,-65,-65,-71,-71,-77,-69,-77,-57,-85,-75,-79,-83,-71,-69,-85,-79,-79,-79,-77,-79,-81,-87,-81,-81
4611,"(0,0)",-41,-67,-59,-63,-65,-81,-69,-77,-69,-79,-57,-85,-85,-79,-83,-73,-69,-85,-77,-85,-79,-77,-79,-81,-87,-79,-81
4612,"(0,0)",-45,-77,-59,-63,-65,-79,-71,-77,-67,-79,-59,-85,-75,-79,-83,-75,-69,-85,-79,-81,-81,-77,-79,-81,-87,-79,-81
4613,"(0,0)",-41,-69,-59,-63,-65,-79,-65,-73,-67,-79,-57,-79,-77,-79,-83,-75,-69,-85,-79,-85,-81,-75,-79,-81,-87,-79,-83
4614,"(0,0)",-45,-69,-59,-63,-65,-75,-89,-73,-67,-79,-59,-79,-75,-79,-83,-75,-69,-85,-79,-79,-81,-75,-79,-81,-87,-79,-83
4615,"(0,0)",-41,-67,-59,-63,-67,-77,-71,-79,-71,-79,-57,-79,-75,-79,-75,-75,-69,-83,-77,-85,-81,-77,-81,-85,-87,-81,-83
4616,"(0,0)",-47,-67,-59,-63,-67,-77,-73,-73,-65,-79,-57,-79,-75,-79,-75,-75,-67,-85,-77,-81,-81,-75,-79,-85,-87,-81,-83
4617,"(0,0)",-41,-71,-59,-63,-65,-81,-71,-73,-65,-79,-57,-85,-75,-77,-81,-71,-71,-85,-79,-85,-79,-77,-81,-85,-83,-81,-85
4618,"(0,0)",-45,-69,-59,-63,-67,-77,-71,-77,-67,-73,-57,-87,-75,-77,-81,-71,-79,-85,-77,-79,-79,-77,-81,-85,-89,-79,-81
4619,"(0,0)",-45,-67,-59,-63,-67,-69,-71,-75,-67,-73,-57,-87,-77,-79,-81,-75,-69,-85,-77,-79,-81,-77,-81,-83,-87,-79,-83
4620,"(0,0)",-39,-69,-59,-63,-67,-79,-71,-77,-67,-79,-57,-83,-77,-79,-77,-69,-69,-87,-81,-79,-81,-77,-81,-83,-87,-79,-83
4621,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-77,-67,-79,-57,-83,-75,-79,-81,-69,-71,-87,-79,-79,-79,-77,-75,-83,-87,-79,-73
4622,"(0,0)",-41,-71,-59,-63,-65,-71,-71,-79,-67,-79,-57,-83,-77,-81,-75,-71,-71,-71,-79,-81,-83,-75,-75,-83,-87,-79,-73
4623,"(0,0)",-41,-69,-59,-63,-65,-71,-73,-73,-69,-79,-59,-83,-73,-79,-81,-71,-69,-71,-79,-79,-81,-75,-79,-83,-87,-79,-73
4624,"(0,0)",-41,-69,-59,-63,-63,-71,-71,-75,-67,-79,-57,-85,-73,-79,-77,-71,-71,-71,-79,-81,-81,-75,-79,-83,-85,-79,-83
4625,"(0,0)",-45,-69,-59,-63,-67,-71,-71,-77,-65,-79,-57,-83,-73,-79,-77,-71,-71,-71,-77,-81,-81,-75,-69,-83,-85,-79,-83
4626,"(0,0)",-41,-67,-59,-63,-67,-69,-71,-71,-67,-77,-57,-83,-73,-75,-77,-71,-71,-71,-77,-81,-81,-75,-69,-83,-85,-79,-83
4627,"(0,0)",-47,-69,-59,-63,-67,-69,-71,-77,-79,-79,-55,-83,-75,-79,-81,-69,-67,-71,-77,-81,-79,-75,-81,-85,-85,-79,-83
4628,"(0,0)",-41,-69,-59,-63,-67,-79,-65,-73,-79,-77,-57,-83,-75,-79,-81,-69,-69,-85,-77,-85,-79,-75,-75,-85,-85,-79,-83
4629,"(0,0)",-41,-69,-59,-63,-65,-79,-71,-77,-67,-79,-55,-81,-75,-79,-81,-69,-69,-85,-79,-85,-81,-75,-79,-85,-85,-79,-83
4630,"(0,0)",-47,-67,-59,-63,-65,-71,-73,-77,-67,-79,-57,-81,-75,-81,-81,-69,-71,-87,-79,-85,-81,-75,-79,-81,-87,-79,-83
4631,"(0,0)",-41,-67,-59,-63,-63,-79,-73,-77,-69,-79,-57,-81,-75,-79,-81,-71,-71,-79,-79,-83,-81,-77,-75,-85,-87,-79,-83
4632,"(0,0)",-39,-71,-59,-81,-65,-79,-71,-77,-67,-79,-57,-85,-77,-79,-81,-71,-69,-87,-79,-83,-81,-77,-75,-85,-87,-79,-83
4633,"(0,0)",-39,-69,-61,-65,-65,-87,-73,-77,-67,-79,-57,-85,-77,-77,-79,-69,-71,-85,-79,-81,-81,-77,-75,-85,-87,-79,-83
4634,"(0,0)",-45,-69,-59,-65,-63,-79,-73,-77,-67,-77,-57,-85,-73,-79,-79,-69,-69,-83,-79,-79,-81,-77,-75,-85,-85,-79,-83
4635,"(0,0)",-45,-69,-59,-65,-65,-79,-71,-77,-67,-79,-57,-85,-77,-79,-71,-73,-71,-83,-79,-79,-81,-77,-75,-85,-85,-79,-83
4636,"(0,0)",-41,-67,-59,-61,-67,-79,-71,-73,-67,-77,-57,-85,-75,-79,-77,-73,-69,-87,-79,-77,-81,-77,-75,-85,-85,-79,-83
4637,"(0,0)",-43,-71,-59,-63,-65,-79,-71,-77,-67,-79,-57,-85,-77,-79,-71,-69,-69,-85,-77,-81,-81,-77,-75,-87,-89,-79,-83
4638,"(0,0)",-47,-69,-61,-63,-65,-77,-73,-73,-67,-79,-57,-85,-77,-77,-79,-69,-71,-85,-79,-77,-81,-77,-75,-87,-85,-79,-83
4639,"(0,0)",-45,-69,-59,-81,-75,-69,-71,-73,-67,-77,-57,-85,-75,-75,-77,-69,-69,-87,-77,-85,-79,-75,-81,-85,-83,-79,-83
4640,"(0,0)",-49,-69,-59,-63,-65,-79,-71,-77,-67,-73,-57,-85,-75,-79,-77,-75,-71,-85,-71,-79,-79,-75,-75,-83,-87,-79,-83
4641,"(0,0)",-41,-69,-59,-63,-65,-77,-73,-77,-65,-77,-57,-85,-77,-79,-77,-71,-67,-85,-79,-81,-81,-75,-75,-85,-85,-79,-83
4642,"(0,0)",-79,-69,-59,-67,-65,-79,-71,-73,-67,-79,-59,-85,-75,-79,-77,-71,-67,-83,-79,-85,-81,-75,-75,-81,-85,-79,-83
4643,"(0,0)",-41,-67,-59,-63,-65,-79,-71,-73,-67,-75,-57,-83,-73,-79,-81,-71,-67,-87,-79,-85,-81,-75,-79,-81,-85,-79,-83
4644,"(0,0)",-47,-67,-59,-63,-65,-79,-69,-73,-67,-79,-59,-83,-77,-79,-81,-71,-67,-87,-79,-87,-81,-75,-79,-85,-85,-79,-83
4645,"(0,0)",-41,-69,-59,-63,-63,-79,-71,-77,-67,-77,-57,-83,-77,-79,-81,-73,-69,-85,-79,-81,-81,-77,-73,-85,-87,-79,-83
4646,"(0,0)",-41,-69,-59,-63,-65,-79,-71,-73,-67,-75,-59,-71,-77,-79,-81,-71,-69,-85,-79,-81,-81,-77,-73,-87,-89,-79,-83
4647,"(0,0)",-41,-69,-59,-63,-67,-79,-71,-77,-67,-79,-57,-85,-73,-79,-71,-73,-71,-85,-79,-79,-81,-77,-75,-83,-85,-79,-83
4648,"(0,0)",-41,-69,-59,-63,-67,-79,-71,-73,-67,-79,-57,-85,-77,-79,-79,-75,-69,-83,-79,-77,-79,-77,-79,-83,-85,-79,-83
4649,"(0,0)",-41,-69,-59,-63,-65,-79,-73,-75,-67,-77,-57,-85,-69,-79,-73,-75,-69,-83,-79,-79,-81,-77,-79,-85,-87,-79,-83
4650,"(0,0)",-41,-69,-59,-65,-67,-81,-71,-75,-67,-77,-59,-85,-77,-79,-73,-73,-69,-85,-79,-79,-83,-77,-79,-83,-85,-79,-83
4651,"(0,0)",-45,-69,-59,-63,-67,-79,-71,-73,-69,-79,-57,-85,-73,-81,-81,-73,-69,-83,-77,-77,-81,-77,-75,-83,-85,-79,-87
4652,"(0,0)",-45,-69,-59,-63,-67,-79,-73,-79,-69,-71,-57,-85,-75,-79,-79,-69,-69,-85,-79,-79,-79,-77,-75,-83,-85,-79,-87
4653,"(0,0)",-83,-67,-59,-63,-63,-79,-71,-75,-67,-79,-57,-85,-75,-79,-79,-73,-69,-79,-77,-79,-81,-77,-75,-83,-89,-79,-87
4654,"(0,0)",-83,-67,-59,-63,-67,-79,-71,-73,-65,-77,-57,-85,-73,-77,-83,-73,-69,-87,-79,-79,-81,-77,-75,-81,-89,-79,-87
4655,"(0,0)",-41,-69,-59,-61,-65,-79,-71,-77,-65,-73,-57,-85,-75,-77,-83,-73,-69,-87,-79,-79,-81,-77,-75,-81,-87,-79,-87
4656,"(0,0)",-41,-65,-59,-63,-75,-77,-65,-77,-67,-77,-57,-85,-77,-77,-83,-73,-69,-83,-77,-85,-75,-77,-75,-85,-87,-79,-87
4657,"(0,0)",-45,-69,-59,-65,-65,-79,-71,-73,-67,-77,-57,-83,-77,-79,-81,-73,-69,-85,-79,-79,-75,-77,-79,-85,-89,-79,-87
4658,"(0,0)",-45,-69,-59,-63,-65,-77,-71,-71,-67,-79,-57,-83,-77,-79,-81,-69,-69,-85,-79,-79,-75,-77,-79,-85,-89,-79,-89
4659,"(0,0)",-45,-69,-59,-63,-67,-77,-71,-73,-81,-77,-57,-83,-75,-79,-87,-69,-71,-83,-79,-79,-79,-77,-79,-85,-89,-79,-89
4660,"(0,0)",-45,-67,-59,-63,-63,-79,-71,-77,-67,-73,-59,-87,-73,-79,-83,-69,-67,-85,-77,-79,-79,-77,-79,-85,-85,-79,-89
4661,"(0,0)",-45,-69,-59,-73,-65,-79,-71,-73,-69,-79,-57,-85,-73,-69,-77,-75,-69,-85,-79,-79,-81,-77,-75,-83,-85,-79,-85
4662,"(0,0)",-45,-69,-59,-63,-65,-79,-65,-75,-67,-79,-57,-83,-73,-77,-77,-71,-73,-85,-77,-79,-81,-75,-81,-83,-85,-79,-85
4663,"(0,0)",-41,-69,-61,-63,-65,-81,-69,-75,-67,-79,-57,-83,-77,-79,-81,-71,-69,-87,-79,-81,-81,-75,-81,-83,-89,-79,-85
4664,"(0,0)",-45,-71,-59,-63,-65,-77,-71,-73,-67,-75,-57,-83,-75,-81,-81,-71,-71,-85,-81,-83,-81,-75,-79,-83,-89,-79,-87
4665,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-77,-67,-75,-57,-83,-73,-77,-81,-71,-69,-87,-79,-77,-77,-77,-73,-83,-89,-79,-87
4666,"(0,0)",-41,-69,-59,-63,-65,-77,-71,-77,-67,-75,-57,-83,-75,-79,-79,-71,-79,-87,-77,-81,-77,-77,-73,-83,-85,-79,-85
4667,"(0,0)",-41,-71,-59,-63,-65,-69,-71,-71,-67,-75,-57,-85,-85,-79,-79,-73,-79,-85,-77,-81,-77,-77,-81,-83,-85,-79,-85
4668,"(0,0)",-47,-67,-59,-63,-65,-69,-71,-73,-67,-75,-55,-85,-75,-81,-79,-73,-79,-85,-77,-81,-79,-77,-81,-83,-85,-79,-85
4669,"(0,0)",-45,-69,-59,-63,-65,-81,-71,-71,-69,-81,-57,-81,-77,-79,-77,-73,-61,-83,-79,-79,-79,-77,-81,-83,-85,-79,-85
4670,"(0,0)",-41,-69,-59,-63,-65,-79,-73,-75,-67,-81,-59,-81,-77,-79,-81,-73,-73,-83,-79,-85,-81,-77,-81,-77,-85,-79,-87
4671,"(0,0)",-41,-71,-59,-63,-65,-77,-73,-73,-67,-77,-55,-85,-73,-75,-81,-73,-67,-85,-71,-83,-81,-77,-81,-85,-85,-79,-87
4672,"(0,0)",-45,-69,-59,-65,-65,-79,-69,-73,-67,-77,-57,-87,-79,-77,-81,-71,-67,-87,-77,-83,-81,-77,-75,-85,-85,-79,-87
4673,"(0,0)",-47,-71,-61,-65,-65,-81,-71,-77,-67,-79,-57,-87,-75,-77,-81,-71,-67,-87,-77,-79,-81,-77,-75,-85,-83,-79,-87
4674,"(0,0)",-41,-65,-59,-63,-67,-79,-71,-77,-65,-79,-57,-87,-77,-77,-81,-71,-69,-69,-79,-75,-81,-79,-75,-85,-83,-81,-87
4675,"(0,0)",-69,-69,-59,-63,-63,-79,-71,-77,-67,-79,-57,-85,-75,-79,-81,-75,-69,-85,-79,-81,-83,-77,-75,-85,-83,-79,-87
4676,"(0,0)",-43,-71,-59,-63,-65,-79,-71,-73,-67,-79,-59,-85,-75,-81,-81,-75,-69,-85,-77,-79,-79,-77,-75,-85,-87,-79,-87
4677,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-75,-67,-79,-57,-85,-75,-77,-81,-71,-69,-85,-79,-79,-79,-77,-75,-85,-89,-79,-87
4678,"(0,0)",-47,-71,-59,-63,-65,-77,-73,-79,-67,-79,-57,-85,-75,-79,-81,-75,-69,-85,-77,-85,-81,-77,-75,-85,-87,-79,-87
4679,"(0,0)",-43,-67,-59,-63,-65,-79,-71,-73,-67,-79,-57,-85,-75,-79,-81,-75,-71,-87,-79,-85,-81,-77,-75,-83,-87,-79,-87
4680,"(0,0)",-45,-69,-59,-65,-65,-79,-73,-73,-67,-79,-57,-85,-75,-81,-81,-75,-69,-85,-89,-85,-81,-73,-75,-85,-87,-79,-85
4681,"(0,0)",-41,-69,-59,-63,-65,-77,-71,-77,-67,-79,-57,-85,-75,-77,-81,-73,-71,-85,-79,-85,-81,-77,-75,-83,-85,-77,-85
4682,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-73,-67,-79,-57,-85,-75,-75,-81,-75,-69,-85,-79,-85,-81,-77,-81,-83,-85,-77,-85
4683,"(0,0)",-45,-71,-59,-65,-65,-71,-73,-73,-67,-79,-57,-85,-75,-77,-81,-73,-67,-85,-79,-85,-81,-71,-85,-83,-85,-77,-87
4684,"(0,0)",-45,-69,-59,-65,-67,-77,-73,-77,-67,-79,-57,-85,-75,-81,-81,-73,-67,-83,-79,-85,-81,-71,-85,-83,-85,-77,-87
4685,"(0,0)",-41,-71,-59,-63,-65,-79,-73,-73,-67,-79,-59,-83,-75,-77,-81,-69,-69,-85,-77,-79,-81,-71,-79,-83,-87,-77,-85
4686,"(0,0)",-45,-71,-59,-63,-67,-77,-73,-79,-67,-79,-57,-85,-75,-79,-81,-71,-73,-85,-77,-85,-81,-77,-75,-83,-87,-77,-85
4687,"(0,0)",-41,-67,-59,-63,-65,-79,-71,-77,-69,-79,-57,-69,-73,-81,-81,-71,-77,-85,-77,-71,-81,-77,-75,-83,-87,-79,-85
4688,"(0,0)",-47,-67,-59,-63,-65,-79,-73,-79,-67,-77,-57,-83,-75,-79,-81,-69,-77,-83,-77,-81,-81,-77,-75,-83,-87,-79,-85
4689,"(0,0)",-47,-69,-59,-63,-65,-81,-73,-77,-73,-77,-57,-83,-75,-79,-81,-69,-69,-85,-77,-87,-79,-77,-75,-85,-87,-79,-85
4690,"(0,0)",-41,-65,-59,-63,-67,-81,-71,-75,-65,-79,-57,-83,-79,-75,-81,-69,-69,-85,-77,-79,-79,-77,-75,-85,-87,-79,-85
4691,"(0,0)",-45,-65,-59,-61,-65,-73,-71,-73,-67,-77,-57,-81,-85,-81,-81,-69,-69,-85,-79,-87,-81,-77,-75,-85,-85,-79,-85
4692,"(0,0)",-45,-71,-59,-63,-65,-73,-71,-73,-87,-79,-57,-77,-75,-81,-81,-75,-71,-85,-79,-87,-81,-77,-75,-79,-85,-79,-85
4693,"(0,0)",-39,-69,-59,-63,-65,-77,-71,-75,-67,-79,-57,-85,-75,-77,-79,-71,-69,-87,-79,-79,-81,-77,-71,-85,-87,-81,-85
4694,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-75,-67,-79,-59,-85,-75,-79,-79,-67,-69,-85,-79,-87,-81,-75,-81,-83,-85,-79,-85
4695,"(0,0)",-43,-77,-59,-75,-81,-81,-71,-75,-65,-77,-57,-85,-77,-73,-81,-67,-69,-83,-79,-83,-79,-75,-81,-83,-87,-79,-85
4696,"(0,0)",-45,-69,-59,-65,-65,-81,-71,-75,-69,-79,-57,-83,-77,-79,-81,-67,-69,-83,-79,-85,-79,-77,-75,-85,-87,-79,-85
4697,"(0,0)",-45,-69,-59,-63,-63,-77,-73,-77,-67,-77,-59,-79,-77,-77,-79,-67,-67,-83,-79,-77,-81,-77,-77,-85,-87,-79,-85
4698,"(0,0)",-45,-69,-59,-63,-65,-75,-71,-79,-67,-77,-57,-83,-75,-81,-79,-67,-71,-85,-79,-75,-79,-77,-79,-85,-85,-79,-85
4699,"(0,0)",-39,-69,-59,-63,-63,-75,-71,-79,-69,-79,-57,-85,-73,-77,-79,-67,-71,-85,-77,-77,-79,-77,-77,-85,-85,-79,-87
4700,"(0,0)",-45,-69,-59,-63,-65,-71,-71,-77,-69,-79,-57,-83,-75,-77,-77,-67,-67,-85,-79,-73,-79,-77,-77,-85,-85,-79,-87
4701,"(0,0)",-45,-69,-59,-63,-65,-69,-75,-77,-67,-79,-57,-81,-75,-79,-81,-67,-69,-85,-77,-83,-79,-71,-75,-85,-85,-79,-87
4702,"(0,0)",-45,-69,-59,-63,-67,-69,-73,-75,-67,-79,-57,-83,-77,-79,-77,-67,-71,-85,-77,-83,-81,-71,-75,-85,-85,-79,-87
4703,"(0,0)",-45,-69,-59,-63,-67,-81,-71,-77,-67,-79,-57,-83,-75,-79,-75,-71,-69,-85,-79,-87,-81,-71,-75,-85,-85,-79,-87
4704,"(0,0)",-43,-69,-59,-65,-67,-81,-71,-75,-67,-79,-59,-83,-73,-79,-75,-73,-71,-85,-79,-87,-79,-71,-75,-85,-85,-79,-87
4705,"(0,0)",-47,-69,-59,-63,-65,-81,-73,-77,-67,-81,-57,-81,-77,-79,-81,-71,-69,-87,-79,-71,-81,-77,-75,-83,-85,-81,-87
4706,"(0,0)",-45,-69,-59,-63,-65,-81,-73,-75,-67,-79,-57,-83,-77,-79,-81,-71,-75,-81,-79,-85,-81,-75,-75,-83,-85,-77,-87
4707,"(0,0)",-79,-69,-59,-63,-65,-79,-73,-73,-67,-77,-57,-83,-75,-81,-81,-71,-75,-83,-79,-85,-81,-75,-75,-83,-85,-77,-87
4708,"(0,0)",-45,-69,-59,-63,-65,-77,-73,-71,-67,-79,-57,-83,-75,-79,-83,-75,-69,-87,-79,-85,-81,-77,-81,-83,-85,-77,-87
4709,"(0,0)",-47,-69,-59,-63,-63,-77,-71,-77,-67,-79,-57,-83,-75,-79,-81,-71,-71,-87,-77,-85,-81,-77,-73,-85,-85,-77,-87
4710,"(0,0)",-41,-69,-59,-65,-67,-77,-71,-77,-67,-77,-57,-85,-75,-81,-73,-71,-71,-85,-79,-81,-81,-77,-73,-87,-85,-81,-87
4711,"(0,0)",-41,-77,-59,-63,-65,-79,-71,-73,-67,-77,-57,-87,-75,-79,-79,-71,-67,-85,-77,-85,-81,-77,-73,-87,-85,-79,-87
4712,"(0,0)",-45,-65,-59,-63,-65,-79,-71,-75,-67,-79,-57,-87,-75,-79,-79,-63,-69,-85,-77,-85,-81,-77,-73,-87,-85,-79,-87
4713,"(0,0)",-47,-65,-59,-63,-65,-79,-71,-75,-67,-79,-59,-87,-75,-79,-79,-65,-69,-85,-79,-85,-81,-77,-81,-83,-85,-79,-87
4714,"(0,0)",-41,-69,-59,-63,-65,-79,-71,-75,-65,-79,-57,-87,-73,-77,-81,-65,-71,-85,-77,-79,-81,-79,-81,-83,-85,-79,-87
4715,"(0,0)",-45,-69,-61,-61,-63,-81,-73,-75,-67,-79,-57,-85,-75,-79,-81,-65,-69,-87,-79,-79,-81,-77,-81,-83,-85,-79,-87
4716,"(0,0)",-41,-67,-61,-63,-65,-79,-63,-79,-67,-79,-57,-83,-75,-77,-81,-65,-79,-85,-77,-79,-81,-77,-81,-83,-85,-79,-87
