,"X,Y","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""UdeC""
84:D4:7E:29:3E:80","""FabLab""
AC:84:C6:3E:EF:51","""SMA1930055648""
B0:72:BF:05:3C:3D","""Lab ERNC""
00:90:4C:91:00:03","""Eduescob1""
68:FF:7B:1D:44:01","""eduroam""
84:D4:7E:29:3E:82","""LCDA""
B0:48:7A:DE:14:8C","""Sistemas Electronicos""
64:70:02:40:6C:DE","""AP_1612927617""
BC:54:F9:FC:7F:60","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Microondas""
48:F8:B3:22:4D:4B","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""CE5CFB""
98:FC:11:E2:A6:A5","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""Vibraciones""
50:C7:BF:DD:C3:B3","""LabSerc 2.4""
94:10:3E:86:13:20","""Die231""
EC:08:6B:42:B5:4A","""Controlistas""
54:E6:FC:E7:FA:D2"
1486,"(1,0)",-67,-73,-80,-72,-76,-72,-77,-53,-64,-76,-73,-74,-65,-72,-74,-81,-85,-73,-79,-77,-65
1487,"(1,0)",-67,-73,-80,-72,-76,-72,-77,-53,-64,-76,-73,-74,-65,-72,-73,-80,-84,-73,-79,-77,-65
1488,"(1,0)",-67,-74,-80,-72,-75,-72,-77,-53,-64,-75,-73,-74,-65,-72,-73,-80,-83,-73,-79,-77,-65
1489,"(1,0)",-67,-74,-80,-72,-77,-72,-77,-54,-65,-75,-72,-74,-65,-72,-73,-80,-83,-73,-79,-76,-65
1490,"(1,0)",-67,-74,-80,-73,-76,-72,-77,-54,-65,-74,-72,-74,-67,-72,-73,-80,-83,-73,-79,-76,-65
1491,"(1,0)",-67,-74,-80,-72,-76,-72,-78,-54,-65,-74,-72,-74,-66,-72,-72,-80,-82,-72,-79,-77,-65
1492,"(1,0)",-67,-73,-80,-72,-77,-72,-78,-54,-65,-74,-73,-74,-66,-72,-72,-80,-82,-72,-79,-77,-65
1493,"(1,0)",-67,-73,-80,-72,-77,-72,-77,-54,-65,-73,-73,-74,-65,-72,-75,-80,-82,-72,-79,-77,-65
1494,"(1,0)",-67,-75,-80,-72,-77,-71,-76,-54,-65,-73,-73,-74,-65,-72,-74,-80,-82,-73,-79,-77,-65
1495,"(1,0)",-67,-74,-80,-73,-77,-71,-77,-54,-65,-73,-72,-73,-65,-72,-74,-80,-82,-74,-79,-77,-65
1496,"(1,0)",-67,-74,-80,-74,-77,-71,-77,-54,-64,-73,-72,-73,-65,-72,-74,-80,-82,-74,-79,-77,-65
1497,"(1,0)",-67,-75,-80,-74,-77,-71,-77,-54,-65,-73,-72,-73,-65,-72,-73,-80,-81,-74,-79,-77,-65
1498,"(1,0)",-67,-74,-80,-74,-77,-71,-77,-54,-65,-73,-72,-73,-65,-72,-73,-80,-83,-74,-79,-77,-65
1499,"(1,0)",-67,-74,-80,-74,-77,-71,-77,-54,-65,-73,-72,-73,-65,-72,-73,-80,-84,-74,-79,-77,-65
1500,"(1,0)",-67,-74,-80,-73,-77,-71,-77,-54,-65,-73,-72,-73,-65,-72,-73,-80,-83,-74,-79,-77,-65
1501,"(1,0)",-67,-74,-80,-73,-77,-71,-77,-54,-65,-73,-73,-73,-65,-72,-73,-80,-83,-74,-79,-77,-65
1502,"(1,0)",-67,-75,-80,-73,-75,-71,-77,-54,-65,-73,-74,-73,-65,-72,-73,-80,-83,-73,-79,-76,-65
1503,"(1,0)",-67,-75,-80,-73,-76,-71,-77,-54,-65,-73,-74,-72,-65,-72,-73,-80,-83,-73,-79,-76,-65
1504,"(1,0)",-67,-74,-80,-72,-76,-71,-77,-54,-65,-73,-74,-72,-65,-72,-73,-82,-81,-73,-79,-76,-65
1505,"(1,0)",-67,-74,-80,-71,-76,-71,-78,-54,-65,-73,-73,-72,-65,-72,-73,-82,-81,-73,-79,-76,-65
1506,"(1,0)",-67,-74,-80,-71,-76,-71,-78,-54,-65,-73,-73,-72,-65,-72,-73,-82,-81,-73,-79,-76,-65
1507,"(1,0)",-67,-75,-80,-72,-75,-71,-78,-54,-65,-73,-73,-72,-65,-72,-73,-82,-81,-73,-79,-76,-65
1508,"(1,0)",-67,-74,-80,-72,-75,-71,-78,-54,-65,-73,-73,-73,-65,-72,-73,-82,-81,-74,-79,-76,-65
1509,"(1,0)",-67,-73,-80,-72,-76,-71,-78,-54,-68,-73,-73,-73,-65,-72,-74,-81,-81,-74,-79,-76,-65
1510,"(1,0)",-67,-73,-80,-73,-76,-71,-78,-54,-66,-72,-73,-73,-65,-72,-74,-83,-81,-74,-79,-77,-65
1511,"(1,0)",-67,-73,-80,-74,-76,-72,-78,-54,-65,-72,-73,-73,-65,-72,-74,-82,-81,-74,-79,-75,-65
1512,"(1,0)",-67,-74,-80,-73,-76,-72,-78,-54,-65,-72,-73,-73,-65,-72,-73,-81,-81,-74,-79,-76,-65
1513,"(1,0)",-67,-74,-81,-72,-77,-72,-78,-54,-65,-72,-73,-73,-65,-72,-73,-81,-81,-74,-79,-76,-65
1514,"(1,0)",-67,-74,-82,-72,-77,-72,-78,-54,-65,-72,-73,-73,-65,-72,-73,-81,-81,-75,-79,-76,-65
1515,"(1,0)",-67,-74,-82,-72,-76,-72,-78,-54,-65,-73,-73,-73,-65,-72,-74,-81,-81,-75,-79,-77,-65
1516,"(1,0)",-67,-74,-81,-72,-76,-72,-78,-54,-65,-73,-72,-73,-65,-72,-73,-81,-81,-75,-79,-77,-65
1517,"(1,0)",-67,-74,-81,-72,-76,-72,-78,-54,-65,-73,-72,-73,-65,-72,-73,-81,-81,-75,-79,-77,-65
1518,"(1,0)",-67,-75,-80,-72,-76,-72,-78,-54,-65,-73,-72,-73,-65,-72,-74,-81,-81,-75,-79,-77,-65
1519,"(1,0)",-67,-75,-80,-72,-76,-72,-78,-54,-65,-73,-73,-73,-65,-72,-73,-81,-81,-75,-79,-77,-65
1520,"(1,0)",-67,-74,-80,-73,-76,-72,-78,-54,-65,-73,-74,-73,-65,-72,-74,-81,-81,-75,-79,-77,-65
1521,"(1,0)",-67,-74,-80,-73,-75,-72,-78,-54,-65,-73,-74,-73,-65,-72,-74,-81,-81,-75,-79,-77,-65
1522,"(1,0)",-67,-73,-80,-73,-75,-72,-78,-54,-65,-73,-73,-73,-65,-72,-74,-81,-82,-74,-79,-77,-65
1523,"(1,0)",-67,-74,-80,-73,-75,-72,-78,-53,-65,-73,-73,-73,-65,-72,-73,-81,-84,-74,-79,-77,-65
1524,"(1,0)",-67,-74,-80,-72,-75,-72,-77,-54,-65,-73,-73,-73,-65,-72,-73,-81,-84,-74,-79,-77,-65
1525,"(1,0)",-67,-74,-80,-72,-76,-72,-78,-53,-65,-73,-73,-73,-65,-72,-73,-81,-84,-74,-79,-77,-65
1526,"(1,0)",-67,-74,-80,-72,-76,-72,-78,-53,-65,-73,-73,-73,-65,-72,-73,-81,-84,-74,-79,-76,-65
1527,"(1,0)",-67,-74,-80,-72,-76,-72,-78,-53,-65,-72,-73,-73,-64,-72,-73,-81,-84,-74,-79,-76,-65
1528,"(1,0)",-67,-74,-80,-72,-76,-72,-78,-54,-67,-74,-72,-73,-65,-72,-74,-81,-84,-74,-79,-76,-65
1529,"(1,0)",-67,-73,-80,-72,-76,-71,-79,-56,-66,-73,-72,-73,-65,-72,-74,-81,-84,-74,-79,-77,-65
1530,"(1,0)",-67,-72,-80,-72,-76,-71,-79,-54,-67,-73,-72,-73,-65,-72,-73,-81,-84,-74,-79,-77,-65
1531,"(1,0)",-67,-72,-80,-72,-75,-71,-79,-54,-68,-73,-72,-73,-65,-72,-73,-81,-84,-74,-79,-77,-65
1532,"(1,0)",-67,-73,-80,-72,-75,-71,-79,-54,-67,-73,-72,-73,-65,-72,-73,-81,-84,-74,-79,-77,-65
1533,"(1,0)",-67,-73,-80,-73,-75,-71,-79,-54,-67,-73,-72,-73,-65,-72,-73,-81,-84,-74,-79,-77,-65
1534,"(1,0)",-67,-73,-80,-73,-76,-73,-79,-54,-67,-73,-72,-73,-65,-72,-73,-81,-84,-74,-79,-77,-65
1535,"(1,0)",-67,-73,-80,-73,-76,-73,-79,-53,-66,-73,-72,-73,-65,-72,-73,-81,-84,-73,-79,-77,-65
1536,"(1,0)",-67,-74,-80,-73,-76,-73,-79,-53,-66,-73,-72,-73,-65,-72,-73,-81,-84,-74,-79,-77,-65
1537,"(1,0)",-67,-75,-80,-73,-76,-73,-79,-56,-65,-73,-72,-73,-65,-72,-73,-81,-82,-75,-79,-77,-65
1538,"(1,0)",-67,-75,-80,-72,-77,-72,-79,-55,-65,-73,-72,-72,-65,-72,-73,-81,-81,-75,-79,-77,-65
1539,"(1,0)",-67,-74,-80,-72,-77,-72,-79,-55,-65,-73,-73,-72,-65,-72,-73,-81,-85,-74,-79,-77,-65
1540,"(1,0)",-67,-74,-80,-72,-75,-72,-79,-54,-65,-74,-73,-73,-65,-72,-73,-81,-85,-74,-79,-77,-65
1541,"(1,0)",-67,-74,-80,-72,-75,-72,-79,-54,-65,-74,-73,-73,-65,-72,-73,-81,-85,-74,-79,-75,-65
1542,"(1,0)",-67,-74,-80,-72,-74,-72,-79,-54,-65,-74,-73,-72,-65,-72,-73,-81,-85,-74,-79,-76,-65
1543,"(1,0)",-67,-75,-80,-72,-75,-72,-79,-54,-65,-74,-73,-73,-65,-72,-73,-81,-85,-74,-79,-76,-65
1544,"(1,0)",-67,-75,-80,-72,-76,-72,-79,-54,-65,-74,-74,-73,-65,-72,-73,-81,-85,-74,-79,-76,-65
1545,"(1,0)",-67,-74,-80,-72,-76,-72,-79,-54,-65,-73,-74,-74,-65,-72,-74,-81,-85,-74,-79,-76,-65
1546,"(1,0)",-67,-74,-80,-72,-76,-72,-79,-54,-67,-73,-73,-74,-64,-72,-74,-81,-85,-74,-79,-77,-65
1547,"(1,0)",-67,-76,-80,-72,-76,-72,-79,-54,-66,-73,-73,-74,-65,-72,-73,-80,-85,-74,-79,-77,-65
1548,"(1,0)",-67,-75,-80,-74,-77,-72,-79,-54,-65,-73,-73,-74,-65,-72,-73,-80,-85,-74,-79,-77,-65
1549,"(1,0)",-67,-75,-80,-75,-77,-72,-78,-54,-65,-73,-73,-73,-65,-72,-73,-80,-86,-74,-79,-77,-65
1550,"(1,0)",-67,-74,-80,-75,-77,-72,-78,-53,-65,-73,-73,-72,-65,-72,-73,-80,-86,-73,-79,-77,-65
1551,"(1,0)",-67,-74,-80,-74,-77,-72,-79,-54,-67,-73,-73,-72,-65,-72,-73,-80,-86,-73,-79,-77,-65
1552,"(1,0)",-67,-74,-80,-74,-77,-72,-79,-53,-65,-73,-73,-72,-65,-72,-73,-80,-86,-73,-79,-77,-65
1553,"(1,0)",-67,-74,-80,-73,-77,-72,-79,-54,-66,-73,-72,-72,-65,-72,-73,-80,-84,-73,-79,-77,-65
1554,"(1,0)",-67,-73,-80,-73,-77,-72,-79,-54,-66,-73,-72,-73,-65,-72,-74,-80,-84,-73,-79,-77,-65
1555,"(1,0)",-67,-73,-80,-73,-77,-72,-76,-54,-66,-73,-72,-73,-64,-72,-73,-80,-84,-74,-79,-77,-65
1556,"(1,0)",-67,-74,-80,-73,-77,-72,-76,-54,-65,-73,-72,-73,-65,-72,-73,-80,-84,-74,-79,-77,-65
1557,"(1,0)",-67,-73,-80,-73,-76,-71,-76,-54,-65,-73,-72,-73,-65,-72,-73,-80,-84,-74,-79,-77,-65
1558,"(1,0)",-67,-73,-80,-74,-76,-71,-77,-54,-64,-73,-73,-73,-65,-72,-73,-80,-85,-74,-79,-77,-65
1559,"(1,0)",-67,-73,-80,-74,-76,-71,-77,-54,-64,-73,-73,-73,-65,-72,-73,-80,-85,-74,-79,-77,-65
1560,"(1,0)",-67,-73,-80,-73,-76,-71,-77,-54,-64,-73,-73,-73,-65,-72,-73,-80,-85,-74,-79,-77,-65
1561,"(1,0)",-67,-74,-80,-72,-75,-71,-77,-54,-65,-73,-74,-73,-65,-72,-74,-80,-86,-74,-79,-77,-65
1562,"(1,0)",-67,-74,-80,-72,-76,-71,-78,-54,-64,-73,-74,-73,-65,-72,-73,-80,-86,-74,-79,-77,-65
1563,"(1,0)",-67,-74,-80,-72,-76,-71,-78,-54,-64,-73,-74,-73,-65,-72,-73,-80,-86,-74,-79,-76,-65
1564,"(1,0)",-67,-74,-81,-72,-76,-71,-78,-54,-64,-73,-74,-73,-65,-72,-73,-80,-87,-74,-79,-77,-65
1565,"(1,0)",-67,-73,-80,-72,-75,-71,-78,-54,-64,-73,-73,-73,-65,-72,-73,-80,-87,-74,-79,-77,-65
1566,"(1,0)",-67,-73,-80,-73,-75,-71,-78,-54,-64,-73,-74,-73,-65,-72,-74,-80,-85,-74,-79,-75,-65
1567,"(1,0)",-67,-73,-80,-73,-75,-71,-78,-54,-65,-73,-74,-73,-65,-72,-73,-80,-84,-74,-79,-76,-65
1568,"(1,0)",-67,-75,-80,-72,-75,-71,-78,-54,-65,-73,-74,-73,-65,-72,-73,-80,-84,-74,-79,-76,-65
1569,"(1,0)",-67,-74,-80,-72,-75,-71,-78,-54,-65,-73,-74,-73,-65,-72,-73,-80,-84,-74,-79,-76,-65
1570,"(1,0)",-67,-74,-80,-72,-76,-71,-78,-54,-65,-73,-74,-73,-65,-72,-73,-80,-84,-74,-79,-76,-65
1571,"(1,0)",-67,-74,-80,-73,-76,-71,-78,-54,-65,-73,-74,-73,-65,-72,-73,-82,-84,-74,-79,-76,-65
1572,"(1,0)",-67,-75,-80,-73,-76,-71,-78,-54,-65,-73,-74,-73,-65,-72,-73,-81,-84,-74,-79,-76,-65
1573,"(1,0)",-67,-74,-80,-72,-76,-71,-78,-57,-69,-73,-73,-73,-65,-72,-74,-81,-84,-74,-79,-77,-65
1574,"(1,0)",-67,-75,-79,-72,-76,-71,-78,-56,-68,-73,-73,-73,-65,-72,-74,-81,-84,-73,-79,-77,-65
1575,"(1,0)",-67,-75,-79,-72,-76,-71,-78,-55,-68,-73,-73,-73,-65,-72,-74,-81,-84,-74,-79,-77,-65
1576,"(1,0)",-67,-75,-79,-72,-76,-71,-77,-55,-67,-73,-73,-73,-65,-72,-74,-82,-84,-74,-79,-77,-79
1577,"(1,0)",-67,-75,-79,-72,-76,-71,-77,-54,-68,-73,-73,-73,-65,-72,-72,-82,-85,-74,-79,-77,-79
1578,"(1,0)",-67,-76,-79,-72,-77,-71,-77,-54,-68,-73,-73,-74,-65,-72,-72,-82,-85,-74,-79,-77,-79
1579,"(1,0)",-67,-74,-79,-72,-77,-71,-77,-54,-66,-73,-74,-74,-65,-72,-72,-82,-84,-74,-79,-77,-79
1580,"(1,0)",-67,-75,-79,-72,-77,-71,-77,-54,-66,-72,-77,-74,-65,-72,-72,-81,-84,-74,-79,-77,-79
1581,"(1,0)",-67,-74,-79,-72,-77,-71,-77,-54,-65,-72,-75,-74,-65,-72,-72,-81,-84,-74,-79,-77,-79
1582,"(1,0)",-67,-72,-79,-72,-77,-71,-77,-54,-67,-72,-73,-74,-65,-72,-73,-81,-84,-74,-79,-77,-79
1583,"(1,0)",-67,-72,-79,-72,-77,-71,-78,-54,-65,-72,-73,-74,-65,-72,-73,-81,-84,-74,-79,-77,-79
1584,"(1,0)",-67,-72,-79,-72,-77,-71,-78,-54,-65,-72,-73,-74,-65,-72,-73,-81,-84,-73,-79,-77,-79
1585,"(1,0)",-67,-73,-79,-73,-76,-71,-78,-54,-65,-72,-73,-74,-67,-72,-73,-81,-84,-74,-79,-77,-79
1586,"(1,0)",-67,-73,-79,-73,-77,-71,-78,-54,-66,-72,-72,-74,-69,-72,-74,-81,-84,-74,-79,-77,-79
1587,"(1,0)",-67,-74,-79,-74,-76,-71,-78,-54,-66,-72,-72,-74,-68,-72,-74,-81,-84,-74,-79,-77,-79
1588,"(1,0)",-67,-74,-79,-73,-77,-71,-78,-54,-66,-72,-72,-74,-67,-72,-73,-81,-84,-74,-79,-77,-79
1589,"(1,0)",-67,-74,-79,-72,-77,-71,-78,-54,-65,-72,-72,-74,-67,-72,-75,-81,-84,-74,-79,-77,-79
1590,"(1,0)",-67,-74,-79,-72,-77,-72,-78,-54,-65,-72,-72,-74,-66,-72,-73,-81,-83,-74,-79,-77,-79
1591,"(1,0)",-67,-74,-79,-73,-76,-72,-78,-54,-65,-72,-72,-74,-66,-72,-73,-81,-83,-73,-79,-77,-79
1592,"(1,0)",-68,-74,-79,-75,-76,-72,-78,-54,-65,-72,-73,-74,-66,-72,-73,-81,-83,-73,-79,-77,-79
1593,"(1,0)",-68,-75,-79,-73,-77,-72,-78,-54,-65,-72,-73,-74,-66,-72,-73,-81,-82,-73,-79,-77,-79
1594,"(1,0)",-68,-75,-79,-73,-77,-72,-78,-56,-65,-72,-74,-74,-66,-72,-73,-81,-82,-73,-79,-77,-79
1595,"(1,0)",-67,-74,-79,-73,-77,-72,-78,-55,-65,-72,-74,-74,-65,-72,-72,-81,-82,-73,-79,-77,-79
1596,"(1,0)",-67,-74,-79,-72,-76,-72,-78,-54,-65,-72,-74,-73,-65,-72,-72,-81,-83,-73,-79,-77,-79
1597,"(1,0)",-67,-74,-79,-72,-76,-72,-78,-54,-65,-72,-74,-73,-65,-72,-72,-80,-83,-73,-79,-77,-79
1598,"(1,0)",-67,-74,-79,-72,-76,-72,-78,-54,-65,-72,-74,-73,-65,-72,-72,-80,-84,-74,-79,-77,-79
1599,"(1,0)",-67,-74,-79,-72,-77,-72,-78,-54,-65,-72,-74,-72,-65,-72,-72,-80,-85,-74,-79,-77,-79
1600,"(1,0)",-67,-74,-79,-72,-76,-72,-78,-54,-65,-72,-74,-72,-65,-72,-72,-80,-83,-74,-79,-77,-79
1601,"(1,0)",-67,-74,-79,-72,-76,-72,-78,-54,-65,-72,-73,-72,-65,-72,-72,-80,-83,-74,-79,-77,-79
1602,"(1,0)",-67,-73,-79,-73,-76,-72,-78,-54,-65,-72,-73,-73,-65,-72,-72,-80,-83,-74,-79,-77,-79
1603,"(1,0)",-67,-74,-79,-73,-75,-72,-78,-54,-65,-72,-73,-73,-65,-72,-72,-80,-83,-73,-79,-77,-79
1604,"(1,0)",-67,-73,-79,-74,-75,-72,-78,-54,-65,-72,-73,-73,-65,-72,-72,-80,-83,-73,-79,-77,-79
1605,"(1,0)",-67,-73,-79,-74,-75,-72,-78,-54,-65,-74,-73,-73,-65,-72,-72,-80,-83,-73,-79,-77,-79
1606,"(1,0)",-67,-73,-79,-75,-76,-72,-78,-54,-65,-73,-73,-73,-65,-72,-72,-80,-84,-73,-79,-77,-79
1607,"(1,0)",-67,-74,-79,-74,-76,-72,-78,-54,-65,-73,-73,-73,-65,-72,-72,-80,-84,-73,-79,-77,-79
1608,"(1,0)",-67,-73,-79,-74,-77,-72,-78,-53,-64,-73,-72,-73,-65,-72,-72,-80,-85,-73,-79,-77,-79
1609,"(1,0)",-67,-73,-79,-73,-77,-72,-78,-53,-65,-73,-72,-73,-65,-72,-73,-80,-85,-73,-79,-77,-79
1610,"(1,0)",-67,-72,-79,-73,-76,-72,-78,-53,-65,-74,-72,-73,-65,-72,-73,-80,-85,-73,-79,-77,-79
1611,"(1,0)",-67,-72,-79,-73,-76,-72,-78,-53,-65,-74,-72,-72,-67,-72,-73,-80,-85,-74,-79,-77,-79
1612,"(1,0)",-67,-72,-79,-72,-76,-72,-78,-54,-65,-73,-72,-72,-67,-72,-74,-80,-85,-74,-79,-77,-79
1613,"(1,0)",-67,-72,-79,-72,-76,-72,-78,-54,-65,-73,-72,-73,-67,-72,-75,-80,-86,-74,-79,-77,-79
1614,"(1,0)",-67,-72,-79,-72,-76,-72,-78,-54,-65,-73,-73,-73,-67,-72,-73,-80,-87,-74,-79,-77,-79
1615,"(1,0)",-67,-73,-79,-72,-76,-72,-78,-53,-65,-73,-73,-73,-67,-72,-73,-82,-87,-74,-79,-77,-79
1616,"(1,0)",-67,-74,-79,-72,-76,-72,-78,-56,-65,-73,-73,-73,-65,-72,-73,-81,-84,-74,-79,-77,-79
1617,"(1,0)",-67,-75,-79,-71,-75,-72,-77,-56,-65,-73,-73,-73,-65,-72,-73,-81,-84,-73,-79,-77,-79
1618,"(1,0)",-67,-74,-79,-71,-75,-72,-77,-56,-65,-73,-73,-73,-65,-72,-73,-81,-83,-73,-79,-77,-79
1619,"(1,0)",-67,-75,-79,-71,-75,-72,-77,-56,-64,-73,-72,-73,-65,-72,-73,-81,-83,-73,-79,-77,-79
1620,"(1,0)",-67,-75,-79,-71,-76,-72,-77,-56,-65,-73,-72,-73,-65,-72,-73,-81,-83,-73,-79,-77,-79
1621,"(1,0)",-67,-75,-79,-71,-76,-72,-78,-55,-64,-73,-72,-73,-64,-72,-73,-81,-82,-73,-79,-77,-79
1622,"(1,0)",-67,-76,-79,-71,-77,-72,-78,-54,-64,-73,-72,-73,-65,-72,-73,-81,-83,-79,-79,-77,-79
1623,"(1,0)",-67,-76,-79,-71,-77,-72,-78,-54,-64,-73,-72,-73,-65,-72,-72,-81,-83,-79,-79,-77,-79
1624,"(1,0)",-67,-74,-79,-71,-77,-72,-78,-53,-64,-73,-72,-73,-65,-72,-72,-81,-84,-78,-79,-77,-79
1625,"(1,0)",-67,-74,-79,-71,-76,-72,-78,-53,-64,-73,-72,-73,-65,-72,-72,-81,-84,-77,-79,-77,-79
1626,"(1,0)",-67,-75,-79,-71,-76,-72,-78,-53,-64,-73,-72,-73,-65,-72,-74,-81,-83,-76,-79,-77,-79
1627,"(1,0)",-67,-74,-79,-71,-77,-72,-78,-53,-64,-73,-72,-73,-65,-72,-73,-81,-84,-75,-79,-77,-79
1628,"(1,0)",-67,-74,-79,-73,-77,-72,-78,-53,-64,-73,-72,-73,-65,-72,-73,-81,-83,-74,-79,-77,-79
1629,"(1,0)",-67,-75,-79,-73,-76,-72,-79,-52,-65,-73,-72,-74,-65,-72,-73,-81,-83,-74,-79,-77,-79
1630,"(1,0)",-67,-74,-79,-73,-77,-72,-78,-52,-64,-73,-73,-74,-65,-72,-73,-81,-82,-74,-79,-77,-79
1631,"(1,0)",-67,-74,-79,-73,-77,-72,-78,-52,-64,-73,-73,-74,-65,-72,-73,-81,-82,-74,-79,-77,-79
1632,"(1,0)",-67,-73,-79,-74,-77,-72,-78,-52,-64,-73,-73,-74,-65,-72,-73,-81,-82,-74,-79,-77,-79
1633,"(1,0)",-67,-73,-79,-73,-77,-72,-77,-52,-64,-73,-73,-74,-65,-72,-73,-81,-82,-74,-79,-77,-79
1634,"(1,0)",-67,-73,-79,-73,-77,-72,-77,-52,-65,-73,-73,-74,-65,-72,-72,-81,-81,-73,-79,-77,-79
1635,"(1,0)",-67,-73,-79,-72,-77,-72,-76,-53,-65,-73,-73,-74,-65,-72,-74,-81,-84,-73,-79,-77,-78
1636,"(1,0)",-67,-72,-79,-72,-76,-72,-77,-53,-65,-73,-73,-74,-65,-72,-74,-81,-84,-73,-79,-77,-79
1637,"(1,0)",-67,-72,-79,-72,-77,-72,-78,-53,-65,-73,-73,-74,-65,-72,-74,-81,-83,-73,-79,-77,-79
1638,"(1,0)",-67,-72,-79,-74,-76,-72,-78,-53,-65,-73,-73,-74,-64,-72,-73,-81,-83,-73,-79,-77,-79
1639,"(1,0)",-67,-72,-79,-73,-76,-72,-78,-54,-65,-73,-73,-74,-65,-72,-73,-81,-83,-73,-79,-77,-79
1640,"(1,0)",-67,-72,-81,-73,-76,-72,-78,-54,-65,-73,-72,-74,-65,-71,-73,-81,-83,-73,-79,-77,-79
1641,"(1,0)",-67,-72,-81,-73,-77,-72,-77,-54,-66,-73,-73,-74,-65,-71,-73,-81,-83,-72,-79,-77,-79
1642,"(1,0)",-67,-72,-81,-72,-77,-72,-77,-54,-64,-73,-73,-74,-65,-71,-73,-81,-84,-72,-79,-77,-79
1643,"(1,0)",-67,-72,-81,-72,-77,-72,-77,-54,-64,-73,-73,-74,-65,-71,-73,-81,-85,-76,-79,-77,-79
1644,"(1,0)",-67,-72,-80,-73,-77,-72,-77,-54,-64,-73,-73,-73,-65,-71,-73,-81,-86,-75,-79,-77,-79
1645,"(1,0)",-67,-74,-80,-73,-77,-72,-78,-54,-65,-73,-73,-73,-65,-71,-74,-81,-85,-75,-79,-77,-79
1646,"(1,0)",-67,-74,-80,-72,-76,-72,-78,-54,-64,-73,-73,-73,-65,-71,-73,-81,-86,-76,-79,-77,-79
1647,"(1,0)",-67,-74,-80,-72,-76,-72,-78,-54,-65,-73,-73,-73,-65,-71,-75,-80,-86,-75,-79,-77,-79
1648,"(1,0)",-67,-74,-80,-72,-76,-72,-78,-54,-65,-73,-73,-73,-65,-71,-74,-80,-86,-75,-79,-77,-79
1649,"(1,0)",-67,-74,-80,-72,-77,-72,-78,-54,-65,-73,-73,-74,-71,-71,-73,-80,-86,-74,-79,-77,-79
1650,"(1,0)",-67,-74,-80,-72,-77,-73,-78,-57,-65,-73,-73,-74,-69,-71,-72,-80,-86,-74,-79,-77,-79
1651,"(1,0)",-67,-75,-80,-72,-77,-73,-78,-56,-65,-73,-73,-74,-69,-71,-74,-80,-87,-74,-79,-77,-79
1652,"(1,0)",-67,-75,-80,-72,-77,-73,-78,-55,-65,-73,-73,-74,-68,-71,-73,-80,-87,-74,-79,-77,-79
1653,"(1,0)",-67,-74,-80,-72,-77,-73,-77,-55,-65,-73,-73,-74,-68,-71,-73,-80,-85,-73,-79,-77,-79
1654,"(1,0)",-67,-75,-80,-72,-77,-73,-78,-54,-65,-73,-73,-74,-67,-71,-73,-82,-85,-73,-79,-77,-79
1655,"(1,0)",-67,-76,-80,-72,-77,-73,-78,-54,-66,-73,-72,-74,-67,-71,-73,-81,-85,-73,-79,-77,-79
1656,"(1,0)",-67,-76,-80,-72,-77,-73,-78,-54,-65,-73,-72,-74,-67,-71,-73,-81,-85,-73,-79,-77,-79
1657,"(1,0)",-67,-75,-80,-72,-76,-73,-78,-54,-65,-73,-72,-74,-67,-71,-74,-81,-86,-74,-79,-77,-79
1658,"(1,0)",-67,-75,-80,-72,-76,-73,-78,-54,-65,-73,-72,-74,-67,-71,-73,-81,-85,-74,-79,-77,-79
1659,"(1,0)",-67,-76,-80,-72,-75,-73,-78,-54,-65,-73,-72,-74,-67,-71,-73,-81,-84,-74,-79,-77,-79
1660,"(1,0)",-67,-76,-80,-71,-75,-73,-78,-54,-65,-73,-72,-74,-67,-71,-73,-81,-85,-74,-79,-77,-79
1661,"(1,0)",-67,-76,-80,-72,-76,-73,-78,-54,-65,-73,-72,-74,-67,-71,-73,-81,-85,-74,-79,-76,-79
1662,"(1,0)",-67,-76,-80,-73,-76,-73,-78,-57,-67,-73,-72,-74,-67,-71,-73,-81,-85,-74,-79,-76,-79
1663,"(1,0)",-67,-76,-79,-72,-76,-73,-78,-56,-67,-73,-72,-74,-66,-71,-73,-81,-85,-74,-79,-77,-79
1664,"(1,0)",-67,-76,-79,-72,-75,-73,-78,-55,-66,-73,-72,-74,-66,-71,-73,-81,-85,-74,-79,-77,-79
1665,"(1,0)",-67,-75,-79,-72,-75,-73,-78,-54,-66,-73,-72,-74,-66,-71,-73,-81,-85,-74,-79,-77,-79
1666,"(1,0)",-67,-74,-79,-72,-75,-74,-78,-54,-65,-74,-72,-74,-66,-72,-73,-81,-86,-74,-79,-77,-79
1667,"(1,0)",-67,-75,-79,-72,-76,-73,-78,-54,-65,-73,-72,-74,-66,-72,-73,-80,-86,-73,-79,-77,-79
1668,"(1,0)",-67,-74,-79,-72,-76,-73,-78,-54,-65,-73,-72,-74,-66,-72,-75,-80,-86,-73,-79,-77,-79
1669,"(1,0)",-67,-73,-79,-72,-75,-73,-78,-54,-65,-73,-72,-75,-66,-72,-74,-80,-86,-73,-79,-77,-77
