3771,"(0,1)",-67,-67,-81,-75,-81,-61,-71,-67,-75,-79,-71,-63,-41,-67,-75,-73,-83,-73,-75,-81,-79,-69,-79,-77,-87,-81
3772,"(0,1)",-65,-67,-77,-77,-81,-61,-73,-61,-75,-83,-73,-63,-53,-69,-73,-79,-85,-77,-75,-77,-81,-69,-81,-79,-87,-81
3773,"(0,1)",-69,-67,-77,-75,-79,-59,-73,-61,-75,-81,-69,-63,-41,-69,-73,-75,-81,-73,-75,-77,-81,-73,-79,-79,-87,-79
3774,"(0,1)",-67,-67,-77,-75,-81,-59,-71,-61,-75,-77,-73,-71,-53,-65,-71,-75,-81,-73,-69,-83,-81,-75,-79,-77,-87,-79
3775,"(0,1)",-67,-69,-75,-77,-81,-61,-71,-61,-73,-75,-73,-63,-53,-69,-71,-77,-81,-75,-75,-81,-81,-69,-79,-77,-83,-79
3776,"(0,1)",-67,-69,-75,-77,-81,-61,-71,-61,-75,-81,-71,-65,-53,-69,-71,-77,-81,-73,-75,-81,-81,-69,-79,-77,-81,-79
3777,"(0,1)",-65,-69,-77,-77,-81,-59,-71,-69,-73,-69,-73,-65,-41,-69,-71,-77,-81,-73,-77,-81,-81,-71,-79,-77,-85,-79
3778,"(0,1)",-67,-69,-77,-75,-81,-61,-71,-67,-71,-81,-71,-65,-53,-69,-67,-79,-85,-73,-73,-77,-81,-71,-79,-77,-83,-83
3779,"(0,1)",-67,-67,-79,-75,-81,-61,-71,-69,-73,-81,-67,-63,-53,-69,-73,-79,-85,-73,-75,-77,-81,-73,-79,-77,-81,-81
3780,"(0,1)",-67,-67,-79,-75,-81,-59,-71,-73,-75,-79,-67,-65,-55,-65,-71,-79,-83,-73,-75,-81,-81,-73,-79,-77,-83,-81
3781,"(0,1)",-67,-69,-79,-77,-83,-59,-71,-61,-75,-79,-71,-71,-55,-65,-67,-77,-83,-73,-75,-81,-81,-73,-81,-77,-83,-81
3782,"(0,1)",-67,-67,-77,-69,-81,-59,-73,-61,-73,-81,-69,-71,-51,-69,-69,-77,-83,-73,-75,-81,-81,-73,-81,-79,-83,-81
3783,"(0,1)",-67,-69,-77,-69,-83,-59,-73,-61,-73,-79,-69,-67,-55,-69,-67,-79,-83,-73,-77,-81,-81,-73,-81,-77,-83,-79
3784,"(0,1)",-69,-69,-75,-69,-81,-59,-73,-61,-73,-79,-73,-71,-53,-69,-73,-81,-83,-77,-77,-79,-81,-73,-81,-77,-83,-79
3785,"(0,1)",-67,-69,-77,-75,-83,-59,-73,-69,-75,-81,-73,-71,-53,-69,-73,-77,-83,-73,-73,-83,-81,-69,-77,-79,-83,-79
3786,"(0,1)",-67,-69,-77,-77,-79,-59,-73,-67,-75,-75,-71,-71,-53,-69,-73,-77,-85,-73,-73,-83,-81,-71,-77,-79,-85,-83
3787,"(0,1)",-69,-67,-77,-77,-79,-59,-71,-73,-73,-79,-71,-63,-53,-69,-73,-77,-85,-73,-73,-77,-81,-71,-79,-77,-71,-83
3788,"(0,1)",-67,-69,-77,-77,-81,-61,-65,-73,-77,-81,-69,-63,-51,-69,-75,-77,-85,-73,-75,-83,-81,-71,-85,-77,-71,-81
3789,"(0,1)",-67,-67,-75,-77,-81,-59,-71,-73,-75,-81,-71,-63,-55,-69,-73,-79,-85,-73,-75,-81,-81,-71,-85,-77,-81,-81
3790,"(0,1)",-69,-69,-77,-75,-81,-59,-73,-73,-73,-81,-71,-71,-55,-69,-73,-79,-85,-73,-75,-81,-81,-71,-85,-81,-83,-81
3791,"(0,1)",-69,-69,-77,-77,-81,-59,-71,-65,-73,-81,-71,-71,-41,-61,-71,-81,-89,-75,-75,-81,-81,-71,-85,-81,-83,-81
3792,"(0,1)",-69,-69,-77,-77,-83,-59,-71,-69,-73,-81,-71,-63,-41,-69,-71,-75,-85,-73,-75,-81,-81,-71,-85,-79,-83,-81
3793,"(0,1)",-67,-67,-73,-75,-83,-61,-71,-65,-75,-73,-69,-63,-41,-69,-73,-75,-85,-73,-75,-79,-81,-73,-79,-75,-85,-81
3794,"(0,1)",-67,-67,-79,-75,-81,-61,-69,-69,-75,-75,-71,-71,-39,-69,-73,-79,-79,-73,-71,-79,-71,-73,-79,-75,-85,-81
3795,"(0,1)",-67,-69,-77,-83,-81,-59,-69,-69,-75,-75,-69,-69,-53,-67,-71,-79,-85,-73,-71,-79,-71,-73,-79,-75,-85,-81
3796,"(0,1)",-65,-69,-77,-75,-79,-61,-71,-67,-77,-81,-69,-63,-41,-69,-73,-79,-83,-75,-75,-79,-83,-73,-79,-79,-83,-79
3797,"(0,1)",-69,-69,-79,-73,-81,-59,-71,-67,-73,-81,-71,-63,-41,-71,-73,-71,-85,-75,-75,-79,-71,-73,-81,-79,-83,-79
3798,"(0,1)",-69,-69,-79,-71,-81,-61,-71,-71,-75,-75,-69,-63,-53,-69,-73,-73,-85,-75,-75,-79,-71,-71,-71,-79,-83,-79
3799,"(0,1)",-67,-69,-79,-75,-81,-61,-71,-75,-75,-77,-69,-71,-53,-67,-73,-69,-85,-75,-75,-79,-83,-71,-81,-79,-83,-81
3800,"(0,1)",-67,-67,-73,-75,-79,-59,-69,-67,-73,-77,-69,-63,-41,-67,-73,-79,-85,-75,-75,-79,-83,-75,-77,-79,-85,-79
3801,"(0,1)",-67,-69,-77,-73,-79,-59,-69,-67,-73,-79,-73,-63,-53,-67,-73,-79,-85,-75,-75,-79,-83,-75,-79,-79,-89,-81
3802,"(0,1)",-67,-67,-77,-77,-81,-59,-69,-67,-73,-79,-67,-63,-53,-69,-73,-77,-85,-75,-75,-79,-83,-75,-79,-79,-83,-81
3803,"(0,1)",-69,-69,-75,-75,-81,-55,-73,-65,-75,-79,-67,-63,-41,-59,-71,-77,-87,-75,-75,-79,-83,-69,-79,-79,-83,-83
3804,"(0,1)",-69,-69,-77,-75,-83,-57,-67,-65,-75,-79,-69,-61,-53,-69,-71,-77,-87,-75,-75,-79,-83,-73,-79,-79,-83,-81
3805,"(0,1)",-67,-67,-77,-75,-83,-59,-69,-77,-73,-81,-67,-63,-55,-69,-73,-77,-85,-75,-75,-79,-83,-73,-79,-79,-83,-81
3806,"(0,1)",-67,-67,-77,-77,-77,-59,-71,-67,-71,-81,-71,-71,-53,-71,-73,-77,-85,-73,-75,-77,-83,-73,-79,-77,-83,-83
3807,"(0,1)",-67,-69,-77,-77,-83,-59,-73,-75,-75,-77,-71,-63,-53,-71,-73,-77,-85,-75,-75,-77,-81,-73,-79,-77,-83,-83
3808,"(0,1)",-65,-69,-77,-73,-81,-59,-71,-67,-77,-79,-71,-71,-41,-69,-69,-79,-81,-73,-75,-77,-79,-75,-79,-79,-83,-83
3809,"(0,1)",-67,-67,-77,-77,-81,-59,-71,-73,-73,-77,-71,-63,-41,-67,-69,-81,-83,-73,-75,-81,-79,-75,-83,-77,-83,-83
3810,"(0,1)",-67,-67,-81,-75,-81,-61,-71,-73,-75,-79,-71,-61,-41,-67,-69,-79,-83,-75,-75,-81,-79,-75,-81,-77,-83,-83
3811,"(0,1)",-69,-67,-79,-81,-81,-61,-73,-75,-75,-79,-69,-71,-39,-69,-69,-79,-83,-75,-69,-81,-79,-75,-81,-77,-85,-83
3812,"(0,1)",-69,-67,-75,-77,-81,-59,-71,-67,-75,-79,-73,-63,-51,-69,-73,-79,-83,-73,-75,-81,-79,-75,-81,-77,-85,-83
3813,"(0,1)",-69,-67,-77,-77,-77,-61,-71,-69,-73,-83,-71,-63,-53,-69,-75,-79,-83,-73,-75,-81,-79,-75,-79,-77,-87,-79
3814,"(0,1)",-67,-67,-77,-73,-83,-61,-71,-67,-75,-79,-71,-63,-51,-69,-75,-79,-87,-75,-75,-81,-79,-67,-81,-79,-87,-83
3815,"(0,1)",-65,-67,-71,-75,-81,-61,-73,-73,-75,-81,-71,-65,-53,-69,-73,-77,-87,-75,-75,-81,-79,-73,-79,-77,-87,-83
3816,"(0,1)",-69,-69,-79,-71,-83,-59,-73,-73,-73,-79,-71,-63,-53,-75,-73,-79,-87,-75,-75,-77,-79,-69,-79,-77,-87,-83
3817,"(0,1)",-69,-69,-77,-75,-79,-61,-71,-67,-73,-81,-71,-63,-55,-71,-71,-75,-85,-75,-75,-77,-79,-73,-77,-77,-87,-83
3818,"(0,1)",-67,-69,-77,-75,-81,-61,-73,-61,-75,-81,-71,-63,-53,-71,-71,-81,-85,-75,-75,-79,-79,-73,-79,-77,-87,-83
3819,"(0,1)",-65,-63,-79,-75,-81,-61,-73,-67,-73,-79,-71,-63,-53,-69,-73,-79,-87,-75,-75,-79,-79,-73,-79,-77,-87,-83
3820,"(0,1)",-65,-69,-77,-75,-81,-55,-71,-69,-73,-79,-69,-85,-53,-67,-69,-79,-87,-75,-75,-79,-83,-67,-81,-77,-87,-85
3821,"(0,1)",-67,-67,-77,-77,-79,-59,-71,-69,-75,-73,-69,-71,-55,-73,-73,-79,-87,-71,-77,-79,-83,-73,-79,-79,-87,-83
3822,"(0,1)",-67,-69,-79,-77,-81,-59,-71,-69,-77,-83,-71,-65,-53,-71,-73,-73,-87,-71,-77,-83,-83,-73,-81,-79,-83,-83
3823,"(0,1)",-69,-69,-79,-75,-79,-61,-71,-69,-71,-79,-71,-63,-41,-71,-73,-73,-87,-71,-77,-79,-71,-73,-81,-79,-85,-83
3824,"(0,1)",-67,-69,-79,-75,-79,-59,-73,-67,-71,-79,-71,-63,-41,-67,-71,-73,-87,-71,-75,-79,-81,-73,-79,-79,-85,-81
3825,"(0,1)",-67,-67,-77,-75,-79,-61,-73,-67,-75,-81,-71,-71,-53,-69,-75,-79,-87,-73,-75,-79,-81,-73,-77,-77,-85,-81
3826,"(0,1)",-69,-69,-77,-73,-81,-57,-73,-73,-75,-75,-71,-81,-41,-69,-73,-79,-85,-77,-75,-79,-85,-71,-81,-77,-85,-81
3827,"(0,1)",-67,-69,-77,-77,-81,-61,-73,-73,-75,-79,-71,-63,-41,-69,-73,-77,-85,-75,-71,-79,-85,-71,-81,-77,-85,-81
3828,"(0,1)",-67,-77,-75,-75,-81,-59,-73,-63,-75,-79,-73,-65,-41,-71,-73,-79,-85,-73,-77,-79,-85,-71,-79,-79,-85,-81
3829,"(0,1)",-67,-69,-75,-77,-81,-59,-71,-61,-75,-81,-71,-63,-53,-69,-71,-71,-85,-73,-75,-79,-85,-73,-81,-77,-87,-81
3830,"(0,1)",-67,-69,-77,-73,-81,-61,-73,-73,-63,-79,-71,-69,-55,-69,-71,-79,-85,-75,-75,-81,-85,-69,-81,-77,-87,-81
3831,"(0,1)",-67,-69,-81,-73,-81,-59,-71,-73,-71,-81,-71,-63,-55,-69,-71,-79,-85,-75,-75,-81,-85,-69,-79,-75,-87,-81
3832,"(0,1)",-69,-67,-73,-81,-81,-59,-73,-67,-73,-79,-69,-63,-51,-69,-73,-77,-85,-75,-75,-81,-85,-75,-81,-77,-85,-81
3833,"(0,1)",-67,-67,-77,-81,-81,-61,-71,-67,-73,-79,-71,-63,-53,-69,-69,-77,-83,-75,-71,-79,-79,-75,-79,-77,-81,-77
3834,"(0,1)",-67,-69,-79,-77,-79,-61,-71,-67,-75,-81,-71,-69,-53,-69,-73,-75,-83,-75,-75,-79,-79,-71,-75,-77,-83,-83
3835,"(0,1)",-67,-69,-77,-75,-79,-59,-73,-69,-75,-81,-69,-63,-41,-69,-73,-75,-83,-73,-75,-83,-79,-75,-75,-77,-83,-81
3836,"(0,1)",-67,-67,-75,-81,-81,-59,-71,-67,-77,-77,-73,-63,-43,-73,-73,-77,-85,-73,-75,-81,-79,-75,-81,-77,-83,-83
3837,"(0,1)",-67,-67,-77,-77,-85,-61,-71,-73,-73,-79,-71,-63,-53,-67,-73,-77,-85,-77,-75,-79,-79,-71,-79,-75,-83,-83
3838,"(0,1)",-67,-67,-77,-75,-83,-59,-71,-67,-75,-81,-71,-71,-53,-69,-73,-81,-83,-75,-75,-79,-79,-71,-79,-75,-83,-83
3839,"(0,1)",-67,-67,-77,-77,-81,-55,-71,-67,-75,-77,-71,-63,-41,-67,-67,-81,-83,-75,-71,-83,-79,-71,-79,-75,-83,-83
3840,"(0,1)",-67,-69,-77,-75,-83,-59,-69,-67,-73,-81,-71,-63,-51,-69,-67,-77,-83,-75,-75,-81,-79,-71,-79,-75,-83,-83
3841,"(0,1)",-67,-67,-77,-75,-79,-59,-69,-73,-73,-79,-71,-73,-53,-69,-73,-79,-83,-75,-75,-81,-81,-71,-79,-77,-87,-83
3842,"(0,1)",-67,-69,-77,-75,-81,-59,-69,-67,-73,-79,-71,-63,-53,-69,-73,-79,-85,-75,-75,-81,-79,-71,-79,-77,-83,-83
3843,"(0,1)",-69,-69,-75,-83,-79,-61,-73,-75,-75,-79,-71,-65,-53,-69,-73,-79,-81,-75,-75,-83,-81,-71,-79,-77,-83,-81
3844,"(0,1)",-67,-69,-81,-73,-79,-59,-75,-73,-75,-79,-71,-63,-53,-69,-73,-79,-87,-75,-75,-81,-81,-67,-79,-77,-83,-79
3845,"(0,1)",-67,-69,-77,-77,-83,-61,-71,-67,-73,-79,-71,-63,-53,-69,-73,-75,-81,-75,-73,-81,-81,-67,-77,-77,-87,-85
3846,"(0,1)",-69,-67,-75,-75,-83,-59,-77,-69,-75,-81,-73,-63,-41,-69,-73,-77,-85,-75,-73,-83,-79,-73,-81,-79,-87,-81
3847,"(0,1)",-67,-67,-79,-79,-81,-59,-71,-69,-73,-81,-73,-71,-43,-69,-73,-81,-85,-75,-75,-83,-79,-73,-79,-79,-83,-79
3848,"(0,1)",-67,-67,-79,-73,-81,-59,-71,-69,-75,-81,-71,-63,-41,-65,-75,-81,-85,-75,-75,-79,-79,-73,-81,-79,-83,-83
3849,"(0,1)",-69,-69,-75,-73,-81,-59,-75,-61,-75,-75,-73,-63,-41,-69,-73,-81,-83,-75,-75,-79,-83,-71,-79,-79,-83,-83
3850,"(0,1)",-67,-67,-77,-73,-83,-59,-71,-67,-75,-79,-69,-73,-41,-69,-73,-77,-85,-75,-75,-79,-83,-73,-81,-75,-83,-83
3851,"(0,1)",-67,-69,-79,-75,-83,-59,-71,-73,-75,-81,-71,-73,-53,-69,-73,-79,-83,-75,-75,-81,-79,-73,-81,-75,-81,-83
3852,"(0,1)",-65,-69,-79,-77,-81,-59,-71,-67,-75,-81,-73,-69,-55,-69,-73,-79,-87,-75,-75,-81,-79,-73,-81,-75,-81,-83
3853,"(0,1)",-65,-67,-79,-77,-81,-61,-71,-63,-75,-77,-71,-65,-55,-69,-75,-79,-85,-75,-75,-81,-83,-73,-79,-75,-81,-83
3854,"(0,1)",-67,-67,-77,-75,-81,-61,-71,-67,-75,-71,-69,-71,-41,-71,-75,-79,-71,-75,-75,-81,-83,-73,-81,-75,-83,-81
3855,"(0,1)",-67,-69,-79,-77,-81,-59,-71,-69,-75,-81,-71,-63,-51,-69,-75,-79,-83,-73,-75,-81,-83,-73,-79,-77,-83,-81
3856,"(0,1)",-69,-69,-73,-77,-79,-61,-71,-67,-75,-75,-71,-65,-41,-69,-75,-81,-83,-75,-75,-81,-79,-73,-81,-77,-83,-83
3857,"(0,1)",-67,-69,-79,-73,-81,-61,-71,-67,-73,-79,-69,-63,-53,-69,-75,-79,-83,-73,-75,-81,-79,-73,-81,-77,-83,-83
3858,"(0,1)",-67,-67,-77,-73,-81,-61,-65,-67,-75,-87,-71,-63,-41,-61,-75,-79,-83,-73,-75,-81,-79,-73,-81,-77,-85,-77
3859,"(0,1)",-67,-67,-79,-73,-79,-59,-71,-73,-73,-73,-69,-63,-43,-61,-73,-79,-83,-73,-75,-81,-79,-73,-81,-77,-85,-81
3860,"(0,1)",-65,-67,-79,-75,-81,-59,-71,-67,-73,-79,-69,-63,-53,-69,-73,-79,-83,-73,-75,-81,-79,-73,-79,-77,-83,-83
3861,"(0,1)",-67,-69,-77,-69,-81,-59,-73,-61,-77,-81,-73,-63,-53,-69,-73,-77,-85,-73,-75,-81,-79,-73,-81,-77,-83,-81
3862,"(0,1)",-67,-67,-77,-73,-81,-61,-73,-73,-75,-81,-73,-77,-73,-69,-73,-77,-85,-73,-75,-81,-81,-73,-79,-77,-83,-79
3863,"(0,1)",-69,-69,-79,-75,-81,-59,-71,-67,-75,-79,-73,-63,-53,-69,-73,-79,-85,-75,-73,-77,-81,-73,-79,-77,-83,-81
3864,"(0,1)",-67,-69,-79,-75,-81,-59,-71,-67,-75,-79,-73,-63,-41,-69,-73,-79,-83,-73,-77,-77,-81,-73,-79,-77,-85,-81
3865,"(0,1)",-67,-67,-77,-75,-81,-61,-77,-67,-73,-79,-71,-63,-53,-65,-73,-79,-85,-71,-75,-81,-81,-69,-79,-77,-85,-81
3866,"(0,1)",-69,-69,-79,-75,-79,-61,-77,-67,-81,-77,-73,-65,-53,-65,-73,-77,-83,-71,-75,-81,-79,-69,-79,-63,-83,-81
3867,"(0,1)",-67,-67,-77,-75,-81,-59,-71,-73,-75,-81,-71,-65,-41,-69,-73,-77,-89,-75,-75,-81,-81,-71,-81,-79,-83,-83
3868,"(0,1)",-69,-67,-75,-75,-83,-59,-71,-73,-79,-83,-73,-65,-55,-69,-75,-77,-89,-73,-75,-81,-81,-73,-81,-79,-83,-83
3869,"(0,1)",-67,-67,-77,-75,-83,-61,-71,-67,-75,-85,-71,-63,-51,-67,-75,-77,-85,-73,-75,-79,-83,-73,-79,-79,-87,-83
3870,"(0,1)",-65,-67,-81,-71,-83,-59,-69,-75,-73,-79,-71,-65,-41,-67,-75,-77,-83,-73,-75,-79,-83,-73,-79,-79,-87,-83
3871,"(0,1)",-69,-71,-79,-75,-79,-61,-71,-65,-73,-79,-71,-65,-53,-69,-73,-79,-85,-73,-75,-79,-83,-73,-79,-75,-87,-85
3872,"(0,1)",-67,-67,-79,-73,-81,-61,-71,-67,-77,-71,-69,-71,-41,-69,-71,-79,-85,-75,-75,-79,-79,-73,-79,-77,-87,-81
3873,"(0,1)",-67,-69,-79,-75,-81,-59,-71,-67,-73,-81,-71,-63,-53,-69,-71,-79,-85,-75,-75,-79,-79,-73,-79,-77,-85,-81
3874,"(0,1)",-69,-69,-75,-75,-81,-59,-71,-69,-73,-71,-69,-63,-41,-69,-73,-79,-85,-75,-73,-75,-81,-73,-79,-77,-83,-81
3875,"(0,1)",-67,-67,-77,-75,-81,-59,-73,-73,-77,-71,-69,-63,-53,-69,-73,-77,-85,-75,-75,-77,-81,-69,-79,-77,-85,-81
3876,"(0,1)",-69,-69,-77,-75,-79,-59,-73,-69,-77,-79,-71,-73,-53,-69,-73,-79,-85,-75,-75,-77,-71,-69,-79,-77,-83,-77
3877,"(0,1)",-67,-67,-79,-73,-81,-59,-71,-65,-77,-81,-73,-63,-51,-67,-73,-75,-85,-73,-75,-77,-79,-69,-79,-79,-83,-77
3878,"(0,1)",-69,-67,-75,-77,-81,-61,-73,-71,-77,-81,-67,-73,-53,-67,-71,-75,-85,-73,-75,-83,-79,-73,-79,-79,-83,-81
3879,"(0,1)",-69,-69,-79,-73,-83,-59,-71,-73,-77,-83,-69,-71,-51,-73,-75,-79,-85,-73,-75,-81,-79,-73,-79,-77,-83,-81
3880,"(0,1)",-67,-69,-77,-75,-83,-61,-71,-69,-79,-81,-71,-71,-51,-69,-75,-79,-85,-73,-75,-79,-79,-73,-79,-77,-83,-81
3881,"(0,1)",-69,-69,-77,-75,-79,-59,-73,-67,-75,-81,-71,-63,-53,-67,-73,-81,-85,-75,-77,-83,-79,-73,-81,-79,-85,-83
3882,"(0,1)",-69,-67,-75,-75,-83,-59,-71,-71,-75,-81,-73,-65,-53,-67,-73,-79,-85,-73,-75,-83,-79,-73,-81,-77,-83,-83
3883,"(0,1)",-69,-69,-79,-77,-81,-61,-71,-61,-75,-81,-71,-63,-41,-67,-73,-79,-85,-73,-75,-77,-79,-73,-81,-77,-83,-79
3884,"(0,1)",-67,-67,-77,-75,-83,-57,-69,-67,-75,-81,-71,-63,-41,-69,-73,-79,-85,-75,-75,-81,-75,-73,-81,-77,-81,-83
3885,"(0,1)",-67,-69,-79,-77,-79,-59,-71,-67,-73,-81,-69,-63,-41,-69,-69,-77,-85,-73,-75,-81,-75,-73,-81,-77,-85,-81
3886,"(0,1)",-67,-67,-79,-75,-81,-61,-71,-67,-73,-83,-69,-63,-53,-69,-73,-77,-85,-73,-75,-81,-75,-73,-81,-77,-77,-81
3887,"(0,1)",-65,-67,-77,-75,-81,-59,-73,-69,-73,-77,-73,-63,-53,-73,-69,-77,-83,-73,-77,-81,-83,-73,-81,-77,-83,-81
3888,"(0,1)",-67,-69,-77,-75,-81,-61,-73,-73,-75,-81,-73,-63,-53,-69,-69,-79,-83,-75,-77,-81,-69,-73,-83,-75,-85,-81
3889,"(0,1)",-67,-67,-77,-77,-81,-61,-69,-67,-73,-81,-69,-63,-53,-69,-73,-79,-83,-75,-77,-81,-83,-73,-83,-77,-83,-81
3890,"(0,1)",-65,-67,-75,-75,-81,-61,-71,-67,-77,-79,-67,-63,-53,-69,-73,-75,-83,-73,-73,-81,-83,-73,-83,-77,-83,-83
3891,"(0,1)",-65,-67,-79,-77,-79,-61,-73,-67,-77,-79,-73,-63,-43,-67,-73,-73,-83,-75,-75,-81,-83,-73,-79,-77,-83,-79
3892,"(0,1)",-67,-67,-75,-77,-79,-59,-73,-73,-73,-83,-71,-63,-41,-65,-71,-75,-85,-75,-75,-81,-81,-73,-79,-77,-81,-83
3893,"(0,1)",-67,-67,-79,-77,-81,-59,-71,-67,-73,-79,-71,-71,-41,-69,-73,-79,-85,-75,-75,-81,-81,-73,-79,-75,-81,-81
3894,"(0,1)",-69,-69,-79,-75,-81,-59,-71,-67,-73,-79,-71,-63,-41,-71,-75,-77,-85,-75,-69,-77,-81,-73,-79,-75,-87,-83
3895,"(0,1)",-65,-67,-77,-75,-77,-59,-71,-67,-77,-81,-73,-71,-53,-71,-71,-77,-85,-73,-69,-81,-81,-73,-81,-77,-87,-83
3896,"(0,1)",-67,-69,-77,-73,-79,-59,-73,-67,-75,-81,-71,-63,-53,-69,-73,-77,-85,-75,-75,-81,-81,-73,-79,-77,-87,-83
3897,"(0,1)",-67,-69,-77,-77,-83,-59,-73,-67,-77,-79,-71,-63,-53,-69,-73,-77,-87,-71,-77,-81,-81,-73,-79,-77,-79,-83
3898,"(0,1)",-65,-69,-75,-75,-83,-61,-73,-63,-75,-79,-67,-71,-51,-69,-67,-79,-87,-71,-75,-81,-83,-73,-79,-77,-79,-83
3899,"(0,1)",-69,-67,-75,-79,-81,-59,-73,-75,-75,-81,-67,-63,-41,-67,-67,-77,-85,-75,-77,-83,-83,-75,-81,-81,-79,-77
3900,"(0,1)",-67,-67,-79,-75,-81,-59,-71,-73,-75,-81,-67,-67,-41,-67,-73,-77,-83,-71,-77,-81,-83,-75,-81,-75,-83,-79
3901,"(0,1)",-67,-69,-79,-77,-81,-59,-71,-73,-73,-75,-71,-63,-53,-69,-73,-77,-87,-71,-75,-81,-83,-75,-81,-75,-83,-81
3902,"(0,1)",-67,-69,-77,-75,-79,-61,-73,-67,-75,-77,-73,-63,-53,-69,-73,-77,-85,-73,-75,-81,-83,-73,-81,-77,-85,-83
3903,"(0,1)",-67,-67,-77,-75,-79,-61,-73,-63,-75,-79,-71,-63,-51,-69,-75,-79,-85,-75,-77,-79,-73,-75,-77,-79,-85,-83
3904,"(0,1)",-69,-67,-77,-75,-81,-59,-71,-67,-79,-83,-73,-71,-51,-69,-75,-77,-83,-75,-77,-79,-81,-75,-77,-79,-83,-83
3905,"(0,1)",-67,-67,-75,-75,-79,-59,-71,-73,-77,-79,-73,-65,-51,-69,-73,-77,-85,-75,-77,-79,-81,-73,-81,-79,-83,-83
3906,"(0,1)",-67,-69,-75,-75,-81,-59,-71,-67,-77,-79,-69,-63,-41,-69,-73,-77,-85,-75,-75,-79,-81,-73,-81,-79,-83,-81
3907,"(0,1)",-67,-69,-77,-77,-79,-59,-73,-67,-75,-77,-67,-63,-41,-67,-73,-79,-85,-75,-75,-79,-81,-73,-81,-77,-83,-81
3908,"(0,1)",-67,-67,-79,-75,-79,-61,-73,-73,-77,-85,-71,-63,-41,-67,-67,-79,-85,-73,-75,-79,-81,-73,-81,-79,-83,-81
3909,"(0,1)",-69,-67,-79,-75,-83,-59,-73,-73,-77,-71,-73,-63,-41,-67,-69,-79,-79,-73,-75,-83,-81,-75,-81,-79,-81,-85
3910,"(0,1)",-69,-69,-77,-77,-79,-59,-71,-67,-65,-83,-71,-63,-53,-71,-69,-81,-85,-73,-69,-83,-81,-75,-77,-79,-85,-81
3911,"(0,1)",-67,-71,-77,-75,-79,-59,-73,-75,-77,-81,-71,-65,-41,-71,-75,-77,-85,-75,-75,-83,-81,-75,-77,-77,-83,-81
3912,"(0,1)",-69,-67,-77,-75,-77,-59,-73,-69,-77,-75,-71,-63,-41,-69,-75,-77,-85,-75,-75,-77,-81,-73,-77,-77,-83,-81
3913,"(0,1)",-67,-69,-79,-75,-79,-55,-71,-67,-75,-75,-71,-63,-53,-69,-67,-81,-83,-73,-75,-77,-79,-73,-77,-77,-83,-81
3914,"(0,1)",-67,-67,-77,-75,-81,-59,-73,-61,-75,-71,-71,-63,-53,-69,-75,-77,-85,-75,-75,-77,-83,-73,-77,-75,-85,-83
3915,"(0,1)",-67,-67,-77,-75,-81,-59,-71,-73,-75,-79,-71,-61,-53,-69,-73,-77,-85,-81,-75,-83,-81,-73,-79,-77,-85,-83
3916,"(0,1)",-65,-67,-75,-75,-83,-57,-71,-67,-75,-81,-73,-71,-79,-69,-71,-79,-83,-75,-75,-83,-81,-73,-79,-77,-83,-81
3917,"(0,1)",-67,-69,-75,-73,-79,-59,-73,-67,-75,-79,-73,-73,-53,-67,-71,-79,-83,-75,-75,-81,-83,-73,-79,-77,-83,-81
3918,"(0,1)",-65,-69,-77,-73,-81,-61,-71,-67,-73,-83,-73,-71,-41,-69,-71,-79,-83,-71,-75,-81,-83,-73,-79,-77,-83,-81
3919,"(0,1)",-67,-69,-79,-75,-81,-59,-71,-69,-75,-83,-73,-67,-53,-69,-75,-79,-83,-71,-75,-81,-81,-73,-81,-77,-83,-83
3920,"(0,1)",-67,-69,-79,-75,-79,-61,-71,-67,-75,-79,-69,-65,-53,-67,-75,-79,-83,-73,-75,-81,-81,-73,-81,-77,-81,-81
3921,"(0,1)",-69,-67,-79,-75,-81,-59,-71,-67,-75,-83,-69,-69,-53,-67,-75,-79,-85,-73,-75,-81,-81,-73,-81,-79,-83,-81
3922,"(0,1)",-67,-67,-79,-75,-81,-59,-71,-67,-73,-81,-69,-63,-51,-69,-73,-79,-85,-73,-75,-81,-81,-73,-81,-79,-83,-81
3923,"(0,1)",-67,-67,-75,-75,-81,-59,-71,-73,-73,-73,-71,-65,-53,-69,-73,-77,-85,-73,-75,-81,-81,-73,-81,-77,-83,-83
3924,"(0,1)",-67,-67,-75,-75,-81,-61,-73,-73,-75,-77,-69,-63,-43,-67,-73,-77,-85,-73,-77,-81,-85,-73,-81,-75,-83,-81
3925,"(0,1)",-67,-69,-77,-75,-81,-61,-71,-65,-73,-77,-69,-69,-41,-67,-73,-79,-85,-73,-77,-81,-81,-63,-81,-69,-81,-77
3926,"(0,1)",-67,-67,-73,-75,-77,-61,-73,-65,-75,-79,-71,-69,-41,-71,-67,-73,-89,-73,-77,-77,-81,-63,-81,-79,-83,-79
3927,"(0,1)",-67,-67,-75,-77,-83,-59,-73,-67,-75,-81,-71,-71,-41,-69,-73,-79,-89,-73,-75,-77,-81,-73,-81,-79,-83,-81
3928,"(0,1)",-67,-67,-75,-77,-85,-59,-71,-73,-75,-81,-69,-63,-43,-69,-73,-79,-83,-75,-75,-79,-83,-71,-81,-77,-81,-81
3929,"(0,1)",-67,-67,-79,-75,-69,-61,-71,-73,-75,-79,-71,-69,-53,-69,-71,-77,-83,-73,-75,-79,-83,-73,-81,-77,-81,-81
